2665,KIRINTON DISP,RIFT VALLEY,TRANS MARA,KILGORIS,OLALUI,OLALUI,4,MISS,-1.021748,34.878338
2666,NYANG'ORI HEALTH CENTRE,WESTERN,VIHIGA,TIRIKI WEST,TAMBUA,GAMALENGA,3,MISS,-0.015824,34.7435
2667,ROYAL MEDICAL CENTRE,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,EBUSIRALO,4,MISS,0.021141,34.590057
2668,KILINGILI HEALTH CENTRE,WESTERN,KAKAMEGA,IKOLOMANI,SHIKUMU,KALUNI,3,MOH,0.142198,34.681513
2669,KORDA MISSION HOSPITAL,RIFT VALLEY,TRANS MARA,KEIYAN,ISAMPIN,ELANGATA SAEN,1,MISS,-1.037027,34.768478
2670,SABATIA HEALTH CENTRE,WESTERN,VIHIGA,SABATIA,WODANGA,VOKOLI,3,MOH,0.120764,34.787248
2671,KUVASALI DISP,WESTERN,KAKAMEGA,KABRAS,KABRAS EAST,CHIMUCHE,4,MOH,0.421058,34.943218
2672,KURONGURIK DISP,RIFT VALLEY,TRANS MARA,KIRINDONI,MURKAN,MOGONDO,4,MOH,-1.00781,35.066551
2673,SEREM HEALTH CENTRE,WESTERN,VIHIGA,TIRIKI EAST,SHAMAKHOKO,SEREM,3,MOH,0.080128,34.852747
2674,LUTASO CATHOLIC DISP,WESTERN,KAKAMEGA,KABRAS,KABRAS WEST,BURUNDU,4,MISS,0.445628,34.7443
2675,LICHARTUYIARI HEALTH CENTRE,RIFT VALLEY,TRANS MARA,KILGORIS,OLOIBORSOITO,OLDONYO-RASHA,3,MISS,-0.989698,34.8998
2676,SHAMAKHOKHO DISP,WESTERN,VIHIGA,TIRIKI EAST,SHAMAKHOKO,JIVOLOLI,4,MOH,0.11385,34.83064
2677,MAENDELEO YA WANAWAKE DISP,WESTERN,KAKAMEGA,MUNICIPALITY,BUKHUNGU,SHIRERE,4,NGO,0.274589,34.76403
2678,LOLGORIEN  SUB DISTRICT HOSPITAL,RIFT VALLEY,TRANS MARA,LOLGORIAN,MOYOI,LOLGORIAN,1,MOH,-1.22817,34.8062
2679,SHIRU DISP,WESTERN,VIHIGA,TIRIKI EAST,SHAVIRINGA,SHIRU,4,MOH,0.161669,34.911632
2680,MEGUARA DISP,RIFT VALLEY,TRANS MARA,PIRRAR,SIRUA AULO,SIRUA AULO,4,MISS,-0.919312,34.982
2681,MALAVA H C,WESTERN,KAKAMEGA,KABRAS,KABRAS EAST,MUSINGU,3,MOH,0.448675,34.853944
2682,TIGOI HEALTH CENTRE,WESTERN,VIHIGA,TIRIKI WEST,JEPKOYAI,TIGOI,3,MOH,0.005912,34.725541
2683,MUKHONJE H C,WESTERN,KAKAMEGA,SHINYALU,ILESI,MUKHONJE,3,MOH,0.250844,34.7271
2684,MEGUARA DISP-ROMOSHA,RIFT VALLEY,TRANS MARA,PIRRAR,MEGWARA,ROMOSHA,4,MOH,-0.914285,34.958038
2685,TIRIKI DISP,WESTERN,VIHIGA,TIRIKI EAST,SHAVIRINGA,MULUNDU(TIRIKI EAST),4,MISS,0.148592,34.8361
2686,MONIANGU HEALTH CENTRE,RIFT VALLEY,TRANS MARA,KEIYAN,OLOLTARE,OLOLTARE,3,MISS,-0.969245,34.684317
2687,MUKHURU BAPTIST DISP,WESTERN,KAKAMEGA,ILEHO,IVIHIGA,LUNYU,4,MISS,0.246039,34.960883
2688,MUKUMU MISSION HOSP,WESTERN,KAKAMEGA,SHINYALU,KHAYEGA,SHITOCHI,1,MISS,0.204344,34.7652
2689,VIHIGA DISTRICT HOSPITAL,WESTERN,VIHIGA,VIHIGA,WAMULUMA,KEGOYE,1,MOH,0.08365,34.72989
2690,NAROLONG HEALTH CENTRE,RIFT VALLEY,TRANS MARA,KEIYAN,MASURURA,NAROLONG,3,MISS,-1.141,34.647
2691,MUSANDA CPK DISP,WESTERN,KAKAMEGA,IKOLOMANI,SHISERE,MUTAHO,4,MISS,0.22276,34.64426
2692,VIHIGA HEALTH CENTRE,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,EMANDA,3,MOH,0.038865,34.714689
2693,NGANAIYO DISP,RIFT VALLEY,TRANS MARA,KILGORIS,OLOMISMIS,OLOMISMIS,4,MOH,-1.039574,34.920893
2694,MUSOLI CATHOLIC DISP,WESTERN,KAKAMEGA,IKOLOMANI,SHISERE,SHIKULU,4,MISS,0.215209,34.6672
2695,APPROVED SCHOOL DISP (KIRIGITI),CENTRAL,KIAMBU,KIAMBAA,KIAMBAA S/AREA,TOWNSHIP(KIAMBAA),9,OTHER MIN,-1.171293,36.836046
2696,NKARARO HEALTH CENTRE,RIFT VALLEY,TRANS MARA,KEIYAN,NKARARO,NKARARO,3,MOH,-1.10106,34.7988
2697,BATA SHOE DISP,CENTRAL,KIAMBU,LIMURU,LIMURU,LIMURU TOWN,9,PRIV,-1.103604,36.644144
2698,NKARARO SDA DISP,RIFT VALLEY,TRANS MARA,KEIYAN,NKARARO,NKARARO,4,MISS,-1.08371,34.7438
2699,G.K PRISON DISP(KIAMBU),CENTRAL,KIAMBU,KIAMBAA,WAGUTHU,NGEGU,9,OTHER MIN,-1.175676,36.824324
2700,K.A.R.I DISP,CENTRAL,KIAMBU,KIKUYU,KIKUYU,KARI,9,OTHER MIN,-1.220721,36.635135
2701,MASHURU HEALTH CENTRE,RIFT VALLEY,KAJIADO,MASHURU,IMARORO,MASHURU,3,MOH,-2.10225,37.1275
2702,MASIMBA HEALTH CENTRE,RIFT VALLEY,KAJIADO,MASHURU,KENYEWA,KIBOKO(KAJIADO),3,MOH,-2.19128,37.6717
2703,MBIRIKANI DISP,RIFT VALLEY,KAJIADO,LOITOKITOK,IMBIRIKANI,IMBIRIKANI,4,MOH,-2.58626,37.5074
2704,METO DISP,RIFT VALLEY,KAJIADO,NAMANGA,METO,METO,4,MOH,-2.37859,36.5502
2705,MILE 46 HEALTH CENTRE,RIFT VALLEY,KAJIADO,CENTRAL,LOODOKILANI,ELANGATA WUAS,3,MOH,-1.962666,36.562804
2706,MOROTOT DISP,RIFT VALLEY,KAJIADO,LOITOKITOK,KUKU,LOOLOPON,4,MOH,-2.923905,37.510811
2707,MOSIRO DISP,RIFT VALLEY,KAJIADO,NGONG,MOSIRO,MOSIRO(KAJIADO),4,MOH,-1.46313,36.1252
2708,NAJILE DISP,RIFT VALLEY,KAJIADO,NGONG,NORTH KEEKONYOKIE,NAJILE,4,MOH,-1.237454,36.444801
2709,NAMANGA HEALTH CENTRE,RIFT VALLEY,KAJIADO,NAMANGA,NAMANGA,NAMANGA,3,MOH,-2.50889,36.8258
2710,NAMELOK DISP,RIFT VALLEY,KAJIADO,LOITOKITOK,KUKU,LOOLOPON,4,MOH,-2.928378,37.521622
2711,KIPSEGI DISP,RIFT VALLEY,KERICHO,KIPKELION,KIPSEGI,TUIYOBEI(KIPKELION),4,MOH,-0.175546,35.4157
2712,NGATATAEK DISP,RIFT VALLEY,KAJIADO,NAMANGA,BISSIL,BISSIL,4,MOH,-2.27793,36.8099
2713,OGWEDHI SIKAWA DISP,RIFT VALLEY,TRANS MARA,KEIYAN,SIKAWA,SIKAWA,4,MISS,-1.038377,34.597667
2714,KIPSITET DISP,RIFT VALLEY,KERICHO,SOIN,SOIN,KIPSITET,4,MOH,-0.224014,35.1598
2715,NGONG HEALTH CENTRE,RIFT VALLEY,KAJIADO,NGONG,NGONG,KIBIKO,3,MOH,-1.34101,36.6255
2716,OLDONYO OROK DISP,RIFT VALLEY,TRANS MARA,LOLGORIAN,OLDONYO OROK,OLDONYO OROKTM,4,MISS,-1.31955,34.792
2717,KIPTERE DISP,RIFT VALLEY,KERICHO,SIGOWET,KIPTERE,KIPTERE,4,MOH,-0.389825,35.107
2718,OLDOGO DISP,RIFT VALLEY,KAJIADO,MAGADI,OLKIRAMATIAN,OLKIRAMATIAN,4,MOH,-1.88,36.17
2719,OLEREKO DISP,RIFT VALLEY,TRANS MARA,KILGORIS,SHANKOE,OLEREKO,4,MISS,-0.967116,34.763304
2720,OSUPUKO DISP,RIFT VALLEY,TRANS MARA,KILGORIS,OSUPUKO,OSUPUKO,4,MOH,-0.939,34.893
2721,KIPTERE SDA DISP,RIFT VALLEY,KERICHO,SIGOWET,KIPTERE,KIPTERE,4,MISS,-0.385574,35.1113
2722,OLDONYONYOIKE DISP,RIFT VALLEY,KAJIADO,MAGADI,OLDONYO NYOIKE,KOORA,4,MOH,-1.79685,36.3739
2723,POROKO DISP,RIFT VALLEY,TRANS MARA,KILGORIS,POROKO,NAKUYIANA,4,MISS,-0.96329,34.8811
2724,KOITABUROT DISP,RIFT VALLEY,KERICHO,SOIN,KOITABUROT,KOITABUROT,4,MOH,-0.204457,35.2006
2725,OLDOROKO DISP,RIFT VALLEY,KAJIADO,MAGADI,MAGADI,MAGADI(KAJIADO),4,MOH,-1.896213,36.35116
2726,POROKO FRIENDS H C,RIFT VALLEY,TRANS MARA,KILGORIS,POROKO,NAKUYIANA,3,MISS,-0.958314,34.8628
2727,KUNYAK DISP,RIFT VALLEY,KERICHO,CHILCHILA,KUNYAK,KAPKWEN,4,MOH,-0.128779,35.2967
2728,OLGULULUI DISP,RIFT VALLEY,KAJIADO,LOITOKITOK,LENKISM,OLGULULUI,4,MOH,-2.63376,36.9819
2729,PUSANGI DISP,RIFT VALLEY,TRANS MARA,KIRINDONI,KIMINTET,KIRINDONI,4,MISS,-1.14451,35.0838
2730,LELECHWET DISP,RIFT VALLEY,KERICHO,KIPKELION,KIPSEGI,KAPKURES(KERICHO),4,MOH,-0.107596,35.459517
2731,OLGUMI DISP,RIFT VALLEY,KAJIADO,NGONG,NORTH KEEKONYOKIE,OLGUMI,4,MOH,-1.108503,36.398071
2732,SHANKOE DISP,RIFT VALLEY,TRANS MARA,KILGORIS,SHANKOE,OLEREKO,4,MOH,-0.958372,34.7549
2733,LEMOTIT DISP,RIFT VALLEY,KERICHO,LONDIANI,LEMOTIT,SARAMEK,4,MOH,-0.091366,35.5203
2734,SIKAWA DISP,RIFT VALLEY,TRANS MARA,KEIYAN,SIKAWA,SIKAWA,4,MISS,-1.063948,34.631923
2735,OLKIRAMATIAN DISP,RIFT VALLEY,KAJIADO,MAGADI,OLKIRAMATIAN,OLKIRAMATIAN,4,MOH,-1.90082,36.1455
2736,LONDIANI SUB-DISTRICT HOSPITAL,RIFT VALLEY,KERICHO,LONDIANI,LONDIANI,CHEPKONGONY(KERI),1,MOH,-0.158796,35.5893
2737,SITOKA DISP,RIFT VALLEY,TRANS MARA,KIRINDONI,ESOIT NAIBOR,SITOKA,4,MISS,-1.14616,34.9553
2738,OLOIKA DISP,RIFT VALLEY,KAJIADO,MAGADI,MAGADI,OLKERI(MAGADI),4,MOH,-2.001866,36.332802
2739,MAKYOLOK DISP,RIFT VALLEY,KERICHO,CHILCHILA,KOKWET,TULWO-PMOI,4,MOH,-0.134731,35.3647
2740,ST. ANTHONY ABOSSI H C,RIFT VALLEY,TRANS MARA,PIRRAR,OLOLMASANI,ABOSSI,3,MISS,-0.909657,35.0758
2741,OLOIYANKALANI DISP,RIFT VALLEY,KAJIADO,CENTRAL,ILDAMAT,OLOYIANKALANI,4,MOH,-1.77986,36.69
2742,MANYOROR DISP,RIFT VALLEY,KERICHO,AINAMOI,KAPSAOS,KAPSAOS(KERICHO),4,MOH,-0.289488,35.3298
2743,ST. JOSEPH MISS.  HOSP. KILGORIS,RIFT VALLEY,TRANS MARA,KILGORIS,OLOLCHANI,KILGORIS,1,MISS,-1.00244,34.8776
2744,OLORIKA DISP,RIFT VALLEY,KAJIADO,LOITOKITOK,KUKU,OLORIKA,4,MOH,-2.778795,37.753712
2745,MITI TATU DISP,RIFT VALLEY,KERICHO,LONDIANI,MASAITA,KONGONI(KERICHO),4,MOH,-0.088815,35.607
2746,BWAKE (FRIENDS) DISP,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MOTOSIET,MOTOSIET,4,MISS,0.97522,35.16576
2747,OLOSEOS DISP,RIFT VALLEY,KAJIADO,NGONG,CENTRAL KEEKONYOKIE,KISAMIS,4,MOH,-1.535062,36.589842
2748,OLSHOIBOR DISP,RIFT VALLEY,KAJIADO,NGONG,NORTH KEEKONYOKIE,OLOOSHOIBOR,4,MOH,-1.384227,36.591591
2749,MONMONIAT DISP,RIFT VALLEY,KERICHO,KIPKELION,CHEPSEGON,MOMONIAT,4,MOH,-0.242721,35.4523
2750,CHEPCHOINA DISP,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,CHEPCHOINA,KAPTEGA,4,MOH,1.21123,34.7512
2751,OLTEPESI DISP,RIFT VALLEY,KAJIADO,NGONG,CENTRAL KEEKONYOKIE,OLTEPESI,4,MOH,-1.55811,36.4728
2752,MTARAGON DISP,RIFT VALLEY,KERICHO,KIPKELION,KAMASIAN,MTARAGON,4,MOH,-0.092216,35.4268
2753,MUGUMO-INI DISP,RIFT VALLEY,KERICHO,LONDIANI,TENDENO,TENDENO,4,MOH,-0.001234,35.4778
2754,CHEPSIRO DISP,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHEPSIRO,KAPSIGIRAI,4,MOH,0.99231,35.3321
2755,OLTIASIKA DISP,RIFT VALLEY,KAJIADO,LOITOKITOK,IMBIRIKANI,OLTIASIKA,4,MOH,-2.602407,37.818751
2756,NGENDALEL DISP,RIFT VALLEY,KERICHO,KIPKELION,LESIRWA,LESIRWA,4,MOH,-0.205307,35.414
2757,CHERANGANY DISP,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHERANGANY,NZOIA(TNZOIA),4,MOH,0.97916,35.2181
2758,ONGATA RONGAI HEALTH CENTRE,RIFT VALLEY,KAJIADO,NGONG,ONGATA RONGAI,LEMELEPO,3,MOH,-1.40735,36.7514
2759,SANGA DISPENSARY,RIFT VALLEY,KERICHO,SIGOWET,KIPTERE,KIPTERE,4,MOH,-0.42123,35.09123
2760,CHURCH OF HEAVEN OF KENYA DISP,RIFT VALLEY,TRANS-NZOIA,CENTRAL,WAITALUK,KAPKOI SISAL,4,MISS,0.96,35.04
2761,ORIENIE DISP,RIFT VALLEY,KAJIADO,CENTRAL,SAJILONI,SAJILONI,4,MISS,-1.9,36.84
2762,SERETUT DISP,RIFT VALLEY,KERICHO,BELGUT,SERETUT,SERETUT,4,MOH,-0.431459,35.201057
2763,ENDEBESS H C,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,ENDEBESS,3,MOH,1.07188,34.8543
2764,ROMBO MISSION HEALTH CENTRE,RIFT VALLEY,KAJIADO,LOITOKITOK,ROMBO,ROMBO,3,MISS,-3.04881,37.70337
2765,SIGOWET NYAYO HOSPITAL,RIFT VALLEY,KERICHO,SIGOWET,KEBENETI,SIGOWET,1,MOH,-0.388777,35.0476
2766,FGCK TRANS-NZOIA DISP,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,ENDEBESS,4,MISS,1.060633,34.895566
2767,SAIKERI DISP,RIFT VALLEY,KAJIADO,NGONG,NORTH KEEKONYOKIE,SAIKERI,4,MOH,-1.44956,36.5678
2768,SOLIAT DISP,RIFT VALLEY,KERICHO,SOIN,SOLIAT,KAMASEGA,4,MOH,-0.310746,35.1308
2769,GITWAMBA DISP,RIFT VALLEY,TRANS-NZOIA,SABOTI,SABOTI,SABOTI,4,MOH,0.94214,34.8212
2770,SAJILONI DISP,RIFT VALLEY,KAJIADO,CENTRAL,SAJILONI,SAJILONI,4,MOH,-1.880526,36.85326
2771,SONGONYET DISP,RIFT VALLEY,KERICHO,KIPKELION,KAMASIAN,MTARAGON,4,MOH,-0.124528,35.4072
2772,GOSETA DISP,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,4,MOH,1.04,35.03
2773,SHOMBOLE DISP,RIFT VALLEY,KAJIADO,MAGADI,SHOMPOLE,OLOEKA,4,MOH,-2.0637,36.2026
2774,SIMBA HEALTH CENTRE,RIFT VALLEY,KAJIADO,MASHURU,IMARORO,MASHURU,3,MOH,-2.095045,37.132883
2775,SOSIOT HEALTH CENTRE,RIFT VALLEY,KERICHO,BELGUT,WALDAI,SOSIOT,3,MOH,-0.359214,35.1708
2776,INTERNATIONAL CHILD TRUST CLINIC,RIFT VALLEY,TRANS-NZOIA,KWANZA,KWANZA,KAPSITWET,3,NGO,1.07,34.97
2777,TOROSEI DISP,RIFT VALLEY,KAJIADO,CENTRAL,TOROSEI,EMUKUTAN,4,MOH,-2.21164,36.4103
2778,SUBUKIA DISP,RIFT VALLEY,KERICHO,LONDIANI,TENDENO,SUBUKIA,4,MOH,0.006418,35.5118
2779,KAIBEI DISP,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,KAIBEI,MUBERE,4,MOH,1.11423,34.7721
2780,BIRETWA DISP,RIFT VALLEY,KEIYO,SOY,CHEPSIGOT,KABITO,4,MOH,0.547939,35.5426
2781,THESSALIA HEALTH CENTRE,RIFT VALLEY,KERICHO,SOIN,KOITABUROT,KAPKECHEBWAI,3,MISS,-0.178948,35.1666
2782,CHANGACH BARAK DISP,RIFT VALLEY,KEIYO,SOY,KIBARGOI,CHANGACH,4,MOH,0.435036,35.5927
2783,KAISAGAT DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAISAGAT,KAISAGAT,4,MOH,1.12,35.07
2784,AIC RAVINE DISP,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,KIROBON,4,MISS,-0.052619,35.724045
2785,CHEGILET DISP,RIFT VALLEY,KEIYO,TAMBACH,KEU,CHEGILET,4,MOH,0.834932,35.606731
2786,KAPKOI (FRIENDS) DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPKOI(TNZOIA),4,MISS,1.205713,34.914956
2787,ARAMA DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,LEMBUS CENTRAL,POROR/ARAMA,4,MOH,0.066415,35.6515
2788,CHEPKORIO HEALTH CENTRE,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,FLAX,3,MOH,0.386649,35.5278
2789,KAPKOI DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPKOI(TNZOIA),4,MOH,1.22635,34.918
2790,CHEBEREN DISP,RIFT VALLEY,KOIBATEK,EMINING,KIMOSE,KIMOSE,4,MOH,0.22207,35.8873
2791,CHEPTEBO DISP,RIFT VALLEY,KEIYO,SOY,KIBARGOI,CHEPTEBO,4,MOH,0.498354,35.581925
2792,KAPLAMAI H C,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,KAPLAMAI,KIMOSON,3,MOH,0.995636,35.0941
2793,ELDAMA RAVINE DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,ELDAMA RAVINE,ELDAMA RAVINE,4,MISS,0.049731,35.7245
2794,EMSEA DISP,RIFT VALLEY,KEIYO,SOY,KIBARGOI,EMSEA,4,MOH,0.455433,35.608014
2795,KAPOMBOI DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPOMBOI,4,MISS,1.135548,34.898232
2796,ELDAMA RAVINE DISTRICT HOSPITAL,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,LEMBUS CENTRAL,POROR/ARAMA,1,MOH,0.05,35.7167
2797,EPKEE DISP,RIFT VALLEY,KEIYO,SOY,EPKE,EPKE,4,MOH,0.516546,35.548629
2798,KAPSARA HEALTH CENTRE,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MAKUTANO,KAPSARA,3,MOH,1.07219,35.1511
2799,EMINING HEALTH CENTRE,RIFT VALLEY,KOIBATEK,EMINING,KIMOSE,KIMOSE,3,MOH,0.214364,35.8711
2800,FLAX DISP,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,FLAX,4,MOH,0.374345,35.504642
2801,KAPSITWET DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KWANZA,KAPSITWET,4,MOH,1.080684,34.96343
2802,ESAGERI DISP,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,LEBOLOS,4,MOH,-0.064319,35.781806
2803,ITEN DISTRICT HOSPITAL,RIFT VALLEY,KEIYO,KAMARINY,IRONG,ITEN TOWNSHIP,1,MOH,0.6743,35.5058
2804,KIMININI (CATHOLIC) COTTAGE HOSP,RIFT VALLEY,TRANS-NZOIA,KIMININI,KIMININI,KIMININI(TNZOIA),1,MISS,0.887734,34.92535
2805,IGURE DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,MAJI MAZURI,MAKUTANO(KOIBA),4,MOH,-0.088048,35.697514
2806,KAMWOSOR HEALTH CENTRE,RIFT VALLEY,KEIYO,CHEPKORIO,KAMWOSOR,KAMWOSOR,3,MOH,0.200269,35.5668
2807,KINYORO (FRIENDS) DISP,RIFT VALLEY,TRANS-NZOIA,SABOTI,KINYORO,KINYORO,4,MISS,0.989703,34.874055
2808,KAPKEIN DISP,RIFT VALLEY,KOIBATEK,KIMNG'OROM,CHEBEREN,CHEBEREN,4,MOH,0.249041,35.8157
2809,KAPCHELAL DISP,RIFT VALLEY,KEIYO,TAMBACH,KOKWAO,KAPCHELAL,4,MOH,0.841851,35.564107
2810,KITALE DISTRICT HOSPITAL,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,1,MOH,1.03732,35.0189
2811,KIPTUMO DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,ELDAMA RAVINE,TUIYOTICH,4,MOH,0.060688,35.7529
2812,KAPKITONY DISP,RIFT VALLEY,KEIYO,CHEPKORIO,MAOI,KAPKITONY(KEIYO),4,MISS,0.247312,35.5833
2813,KITALE PEFA DISP,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,4,MISS,1.02031,35.006832
2814,KISANANA HEALTH CENTRE,RIFT VALLEY,KOIBATEK,MOGOTIO,SIMOTWE,MUGURIN,3,MOH,0.11419,36.0723
2815,KAPKOI HEALTH CENTRE,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,KAPKOI(KEIYO),3,MISS,0.53992,35.492234
2816,KOBOS DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KOBOS,4,MOH,1.099,34.9263
2817,LEBOLOS DISP,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,LEBOLOS,4,MOH,-0.043385,35.78213
2818,KAPTAGAT DISP,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,FLAX,4,MOH,0.37342,35.4779
2819,KOLONGOLO MISSION DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KOLONGOLO,4,MISS,1.218702,34.959343
2820,MAJI MAZURI DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,MAJI MAZURI,MAJI MAZURI(KOIBA),4,MOH,-0.022201,35.7101
2821,KAPTARAKWA SUB-DISTRICT HOSP,RIFT VALLEY,KEIYO,CHEPKORIO,KAPTARAKWA,KAPTARAKWA,1,MOH,0.469086,35.5439
2822,KWANZA HEALTH CENTRE,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPOMBOI,3,MOH,1.15508,34.9209
2823,MAJI MOTO DISP,RIFT VALLEY,KOIBATEK,MOGOTIO,KOIBOS,MAJI MOTO(KOIBA),4,MOH,0.299368,36.075161
2824,KAPTEREN HEALTH CENTRE,RIFT VALLEY,KEIYO,KAMARINY,MUTEI,KAPTEREN,3,MOH,0.566355,35.487
2825,MARIDADI DISP,RIFT VALLEY,TRANS-NZOIA,KWANZA,KWANZA,KWANZA,4,MISS,1.13,35.01
2826,MERCY HOSPITAL,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,ELDAMA RAVINE,ELDAMA RAVINE,1,MISS,0.044839,35.7363
2827,MED MISSIONARIES OF MARY HEALTH DISP,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,MILIMANI(CENTRAL),4,MISS,1.002267,35.020856
2828,KIPKABUS DISP,RIFT VALLEY,KEIYO,CHEPKORIO,KABIEMIT,KABIEMIT(KEIYO),4,MOH,0.30045,35.49865
2829,MUGURIN DISP,RIFT VALLEY,KOIBATEK,MOGOTIO,KOIBOS,KOITUMET,4,MOH,0.147325,36.0569
2830,MOTOSIETI DISP,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MOTOSIET,MOTOSIET,4,MOH,1.02411,35.1523
2831,KIPSAOS DISP,RIFT VALLEY,KEIYO,CHEPKORIO,KAPKWONY,KIPSAOS,4,MISS,0.178315,35.6084
2832,OLKOKWE DISP,RIFT VALLEY,KOIBATEK,KISANANA,OLKOKWE,OLKOKWE,4,MOH,0.160424,36.1254
2833,MT. ELGON DISP,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,CHORLIM,4,MOH,1.0522,34.8011
2834,KOCHOLWA DISP,RIFT VALLEY,KEIYO,CHEPKORIO,KOCHOLWO,KOCHOLWO,4,MISS,0.236633,35.650724
2835,SABATIA DISP,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,KIROBON,4,MOH,-0.00833,35.7502
2836,NATIONAL AGRICULTURAL RESEARCH CENTRE (NARC),RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,4,LA,1.02031,35.006832
2837,KOCHOLWO SUB-DISTRICT HOSP,RIFT VALLEY,KEIYO,CHEPKORIO,TUMEIYO,CHEPKOSOM,1,MOH,0.26232,35.55123
2838,NEKEKI DISP,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,MILIMANI(CENTRAL),4,NGO,1.01576,35.0045
2839,SAGAT DISP,RIFT VALLEY,KOIBATEK,ESAGERI,LEMBUS-KABIMOI,ORONGAI,4,MOH,0.053315,35.8157
2840,LELBOINET HEALTH CENTRE,RIFT VALLEY,KEIYO,CHEPKORIO,MARICHOR,LELBOINET(KEIYO),3,MOH,0.358423,35.5659
2841,MSEKEKWA HEALTH CENTRE,RIFT VALLEY,KEIYO,KAMARINY,KAMOI,SINGORE,3,MOH,0.707923,35.519061
2842,NZOIA DISP,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHERANGANY,NZOIA(TNZOIA),4,MOH,0.96241,35.1942
2843,SAOS DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,SAOS/KIBIAS,SAOS,4,MOH,0.111879,35.8134
2844,MUSKUT HEALTH CENTRE,RIFT VALLEY,KEIYO,SOY,SOY,MUSKUT,3,MOH,0.381272,35.6268
2845,PCEA DISP SIBANGA,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,SITATUNGA,SITATUNGA,4,MISS,1.05,35.11
2846,SIGORO DISP,RIFT VALLEY,KOIBATEK,ELDAMA RAVINE,CHEMORGONG,SIGORO,4,MOH,0.12724,35.7352
2847,NYARU DISP,RIFT VALLEY,KEIYO,CHEPKORIO,NYARU,MWEN,4,MOH,0.327061,35.5771
2848,SABOTI HEALTH CENTRE,RIFT VALLEY,TRANS-NZOIA,SABOTI,SABOTI,SABOTI,3,MOH,0.976288,34.8531
2849,SIRWA DISP,RIFT VALLEY,KOIBATEK,SIRWA,SIRWA,SORE,4,MOH,0.200494,35.7517
2850,SABOR DISP,RIFT VALLEY,KEIYO,CHEPKORIO,MOSOP,KAPTAGAT,4,MOH,0.428654,35.496561
2851,SUWERWA HEALTH CENTRE,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,KIPTOROR,MILIMANI(CHERANGANY),3,MOH,0.982474,35.2728
2852,SOLIAN DISP,RIFT VALLEY,KOIBATEK,ESAGERI,SABATIA,SOLIAN,4,MOH,0.009259,35.765234
2853,SEGO DISP,RIFT VALLEY,KEIYO,SOY,SOY,SEGO,4,MOH,0.39105,35.612694
